student_id,dorm_id,dorm_rating,landlord_rating,final_rating,dorm_tags,landlord_tags,relevance_label
S0405,D014,3.6,3.2,3.4,None,Dishonest,0
S0405,D062,4.1,5.0,4.5,None,None,1
S0405,D035,3.7,4.6,4.1,None,None,1
S0406,D055,3.8,4.5,4.1,None,None,1
S0406,D065,3.2,3.8,3.4,Location,None,0
S0407,D066,3.1,2.4,2.8,Wi-Fi,Biased,0
S0407,D038,3.8,3.8,3.8,None,None,1
S0407,D075,2.5,2.6,2.5,"Amenities, Security, Wi-Fi","Landlord Behavior, Biased",0
S0407,D059,3.7,3.5,3.6,None,None,1
S0407,D044,4.3,4.4,4.3,None,None,1
S0407,D031,4.3,4.0,4.2,None,None,1
S0408,D018,4.0,3.6,3.8,None,None,1
S0409,D003,2.7,2.3,2.5,Amenities,"Biased, Dishonest",0
S0409,D070,5.0,5.0,5.0,None,None,1
S0409,D064,2.4,1.8,2.2,"Noise, Cleanliness, Wi-Fi","Neglecting complaints, Biased",0
S0409,D034,3.5,2.9,3.3,None,Biased,0
S0409,D038,3.4,4.2,3.7,Cleanliness,None,1
S0409,D058,2.8,2.1,2.5,Amenities,Communication difficulties,0
S0409,D057,3.6,3.7,3.6,None,None,1
S0409,D048,2.2,2.5,2.3,Security,Neglecting complaints,0
S0409,D019,5.0,5.0,5.0,None,None,1
S0409,D045,3.3,3.7,3.5,Security,None,1
S0410,D012,4.6,3.9,4.3,None,None,1
S0410,D040,3.7,3.3,3.5,None,Neglecting complaints,1
S0410,D016,2.5,2.3,2.4,Wi-Fi,"Dishonest, Neglecting complaints",0
S0410,D068,3.4,4.3,3.8,"Amenities, Wi-Fi",None,1
S0410,D063,4.0,4.3,4.1,None,None,1
S0410,D027,2.9,2.4,2.7,"Noise, Wi-Fi",Landlord Behavior,0
S0410,D001,4.1,3.6,3.9,None,None,1
S0410,D045,3.4,4.1,3.7,"Location, Amenities, Security",None,1
S0410,D008,2.5,3.5,2.9,"Noise, Amenities, Wi-Fi",None,0
S0410,D011,3.3,3.1,3.2,"Location, Noise, Amenities","Biased, Neglecting complaints",0
S0411,D019,5.0,5.0,5.0,None,None,1
S0411,D032,3.1,3.5,3.3,"Noise, Wi-Fi, Security",None,0
S0411,D051,3.5,3.4,3.5,None,"Communication difficulties, Biased",1
S0411,D010,4.5,5.0,4.7,None,None,1
S0411,D069,3.5,3.3,3.4,None,Biased,0
S0411,D033,2.5,2.1,2.3,Wi-Fi,"Communication difficulties, Neglecting complaints",0
S0411,D070,4.7,5.0,4.8,None,None,1
S0412,D048,2.9,3.8,3.3,"Noise, Location, Cleanliness",None,0
S0412,D070,3.9,3.3,3.7,None,"Neglecting complaints, Dishonest",1
S0413,D045,3.5,3.2,3.4,None,"Biased, Communication difficulties",0
S0413,D014,3.1,2.5,2.9,Cleanliness,"Communication difficulties, Dishonest",0
S0413,D036,4.5,5.0,4.7,None,None,1
S0413,D062,3.7,2.9,3.4,None,Biased,0
S0413,D034,1.8,2.4,2.0,Security,"Neglecting complaints, Dishonest",0
S0414,D071,3.9,3.2,3.6,None,"Landlord Behavior, Communication difficulties",1
S0414,D042,3.1,3.9,3.4,Security,None,0
S0414,D041,2.5,2.4,2.5,"Wi-Fi, Amenities",Landlord Behavior,0
S0414,D066,3.5,3.9,3.7,None,None,1
S0414,D032,1.7,1.8,1.7,"Security, Cleanliness, Amenities, Wi-Fi","Dishonest, Neglecting complaints",0
S0415,D047,2.6,3.1,2.8,"Cleanliness, Location","Communication difficulties, Dishonest",0
S0415,D005,3.0,3.6,3.2,"Noise, Wi-Fi, Amenities",None,0
S0415,D054,3.4,3.4,3.4,"Noise, Security","Landlord Behavior, Neglecting complaints",0
S0416,D032,1.0,1.9,1.4,"Security, Cleanliness, Amenities, Wi-Fi","Dishonest, Neglecting complaints",0
S0416,D010,4.2,4.1,4.2,None,None,1
S0416,D060,3.8,3.7,3.8,None,None,1
S0416,D017,4.0,3.8,3.9,None,None,1
S0417,D043,4.4,3.6,4.1,None,None,1
S0417,D058,4.2,4.5,4.3,None,None,1
S0417,D014,4.1,4.6,4.3,None,None,1
S0417,D072,5.0,5.0,5.0,None,None,1
S0417,D019,5.0,5.0,5.0,None,None,1
S0418,D005,2.7,3.6,3.1,"Security, Location",None,0
S0418,D008,3.2,2.3,2.8,Wi-Fi,"Dishonest, Neglecting complaints",0
S0418,D014,3.4,2.8,3.2,"Security, Wi-Fi",Biased,0
S0419,D028,4.7,4.2,4.5,None,None,1
S0419,D038,4.3,4.9,4.5,None,None,1
S0420,D075,3.4,3.9,3.6,"Security, Cleanliness, Amenities, Wi-Fi",None,1
S0420,D010,3.5,4.3,3.8,None,None,1
S0420,D033,2.7,2.1,2.5,"Noise, Security, Wi-Fi","Dishonest, Landlord Behavior",0
S0420,D040,3.9,3.3,3.7,None,"Dishonest, Communication difficulties",1
S0420,D030,3.4,3.1,3.3,"Noise, Wi-Fi, Location",Dishonest,0
S0420,D046,3.1,3.5,3.3,"Wi-Fi, Location",None,0
S0420,D004,3.5,3.5,3.5,None,None,1
S0420,D013,3.5,2.5,3.1,None,"Biased, Dishonest",0
S0420,D008,3.3,2.8,3.1,"Amenities, Wi-Fi","Landlord Behavior, Communication difficulties",0
S0421,D046,3.0,2.2,2.7,Location,"Landlord Behavior, Dishonest",0
S0422,D027,1.7,2.3,1.9,"Location, Wi-Fi",Dishonest,0
S0422,D045,2.3,1.5,2.0,"Cleanliness, Wi-Fi","Landlord Behavior, Communication difficulties",0
S0422,D046,3.9,4.8,4.3,None,None,1
S0422,D040,3.1,2.5,2.9,"Security, Location, Wi-Fi",Biased,0
S0422,D034,2.2,2.9,2.5,"Security, Noise","Biased, Neglecting complaints",0
S0423,D038,4.8,5.0,4.9,None,None,1
S0423,D026,2.4,1.8,2.2,Security,Dishonest,0
S0423,D051,1.7,2.5,2.0,"Cleanliness, Security, Noise, Wi-Fi","Dishonest, Communication difficulties",0
S0423,D072,2.9,3.2,3.0,"Location, Wi-Fi, Security",Communication difficulties,0
S0424,D016,2.8,2.2,2.6,"Noise, Wi-Fi, Security",Biased,0
S0424,D012,4.7,5.0,4.8,None,None,1
S0424,D022,4.1,4.1,4.1,None,None,1
S0424,D045,4.9,4.0,4.5,None,None,1
S0424,D013,3.1,3.2,3.1,"Amenities, Security","Landlord Behavior, Dishonest",0
S0424,D031,3.5,3.8,3.6,None,None,1
S0424,D061,4.0,4.1,4.0,None,None,1
S0424,D053,2.6,1.8,2.3,"Noise, Wi-Fi, Cleanliness",Dishonest,0
S0425,D075,2.3,2.1,2.2,"Location, Wi-Fi","Biased, Dishonest",0
S0425,D055,3.5,3.9,3.7,None,None,1
S0425,D065,5.0,4.8,4.9,None,None,1
S0425,D057,4.8,4.4,4.6,None,None,1
S0425,D036,4.0,3.7,3.9,None,None,1
S0425,D048,4.0,3.1,3.6,None,Landlord Behavior,1
S0425,D058,2.9,2.8,2.9,"Noise, Cleanliness, Location","Communication difficulties, Biased",0
S0425,D059,3.4,3.5,3.4,"Cleanliness, Location, Amenities",None,0
S0425,D056,4.5,3.9,4.3,None,None,1
S0425,D045,2.6,2.7,2.6,"Wi-Fi, Cleanliness","Landlord Behavior, Dishonest",0
S0425,D014,3.7,3.0,3.4,None,Landlord Behavior,0
S0426,D019,3.3,3.6,3.4,Wi-Fi,None,0
S0426,D002,3.4,2.6,3.1,"Cleanliness, Wi-Fi",Biased,0
S0427,D048,4.5,4.6,4.5,None,None,1
S0427,D036,4.1,3.9,4.0,None,None,1
S0427,D023,5.0,5.0,5.0,None,None,1
S0427,D067,3.0,2.3,2.7,"Amenities, Wi-Fi",Neglecting complaints,0
S0427,D042,4.5,3.9,4.3,None,None,1
S0427,D059,3.9,3.7,3.8,None,None,1
S0428,D043,3.5,4.4,3.9,None,None,1
S0428,D023,4.2,5.0,4.5,None,None,1
S0428,D071,3.2,3.2,3.2,"Amenities, Noise, Wi-Fi",Neglecting complaints,0
S0428,D075,1.8,2.2,2.0,"Wi-Fi, Cleanliness",Biased,0
S0428,D041,3.8,3.2,3.6,None,"Dishonest, Neglecting complaints",1
S0428,D069,2.0,1.1,1.6,"Location, Wi-Fi",Communication difficulties,0
S0428,D035,4.7,5.0,4.8,None,None,1
S0428,D019,4.8,4.6,4.7,None,None,1
S0428,D056,5.0,5.0,5.0,None,None,1
S0429,D040,4.3,3.9,4.1,None,None,1
S0429,D020,2.7,1.8,2.3,Amenities,"Biased, Communication difficulties",0
S0429,D027,2.8,3.1,2.9,"Amenities, Security, Wi-Fi","Neglecting complaints, Biased",0
S0429,D004,4.1,4.9,4.4,None,None,1
S0429,D045,4.2,3.4,3.9,None,Biased,1
S0429,D046,3.8,3.7,3.8,None,None,1
S0430,D023,2.4,2.1,2.3,Amenities,Communication difficulties,0
S0430,D068,3.7,3.1,3.5,None,Landlord Behavior,1
S0430,D052,2.4,2.2,2.3,"Location, Amenities",Biased,0
S0431,D006,4.8,5.0,4.9,None,None,1
S0431,D036,4.5,4.2,4.4,None,None,1
S0431,D063,5.0,4.8,4.9,None,None,1
S0431,D030,2.8,1.9,2.4,"Location, Amenities",Dishonest,0
S0431,D033,3.9,3.1,3.6,None,Biased,1
S0432,D045,3.4,3.3,3.4,Cleanliness,"Neglecting complaints, Communication difficulties",0
S0432,D014,4.8,5.0,4.9,None,None,1
S0432,D010,3.3,3.4,3.3,"Location, Amenities","Communication difficulties, Biased",0
S0432,D009,4.2,3.7,4.0,None,None,1
S0432,D036,4.3,4.8,4.5,None,None,1
S0432,D065,5.0,5.0,5.0,None,None,1
S0432,D042,3.6,3.0,3.4,None,"Landlord Behavior, Communication difficulties",0
S0433,D022,1.6,1.7,1.6,"Location, Wi-Fi, Security","Communication difficulties, Biased",0
S0433,D023,4.4,4.5,4.4,None,None,1
S0433,D061,2.8,2.6,2.7,Location,Dishonest,0
S0433,D046,3.5,3.7,3.6,None,None,1
S0433,D031,3.8,3.1,3.5,None,"Dishonest, Communication difficulties",1
S0433,D060,3.4,2.7,3.1,Location,"Dishonest, Landlord Behavior",0
S0433,D045,3.0,2.2,2.7,"Cleanliness, Amenities","Communication difficulties, Neglecting complaints",0
S0433,D021,3.5,3.8,3.6,None,None,1
S0433,D010,4.5,4.2,4.4,None,None,1
S0433,D011,3.0,3.2,3.1,Cleanliness,Landlord Behavior,0
S0434,D066,2.6,2.7,2.6,"Amenities, Cleanliness",Neglecting complaints,0
S0434,D069,3.7,2.8,3.3,None,Dishonest,0
S0435,D073,3.2,2.4,2.9,Wi-Fi,"Communication difficulties, Biased",0
S0435,D062,3.4,3.5,3.4,"Amenities, Wi-Fi, Noise",None,0
S0435,D074,5.0,5.0,5.0,None,None,1
S0435,D056,4.9,5.0,4.9,None,None,1
S0435,D021,5.0,4.9,5.0,None,None,1
S0435,D075,2.5,3.3,2.8,"Wi-Fi, Cleanliness, Noise","Neglecting complaints, Communication difficulties",0
S0435,D031,4.9,5.0,4.9,None,None,1
S0435,D019,2.7,2.1,2.5,Wi-Fi,"Landlord Behavior, Dishonest",0
S0435,D046,4.8,4.2,4.6,None,None,1
S0435,D026,3.1,2.4,2.8,"Security, Wi-Fi, Cleanliness",Dishonest,0
S0435,D059,1.8,1.4,1.6,"Amenities, Wi-Fi",Landlord Behavior,0
S0436,D065,4.5,4.4,4.5,None,None,1
S0436,D049,3.9,3.9,3.9,None,None,1
S0436,D066,2.4,3.0,2.6,"Location, Cleanliness",Neglecting complaints,0
S0436,D067,3.6,4.6,4.0,None,None,1
S0437,D019,4.6,5.0,4.8,None,None,1
S0437,D071,3.2,3.9,3.5,"Location, Cleanliness",None,1
S0437,D036,3.9,4.5,4.1,None,None,1
S0437,D002,4.4,4.7,4.5,None,None,1
S0437,D018,4.2,5.0,4.5,None,None,1
S0437,D044,3.4,2.9,3.2,Noise,Communication difficulties,0
S0437,D038,3.8,3.3,3.6,None,"Landlord Behavior, Dishonest",1
S0437,D055,3.3,3.4,3.3,"Amenities, Security","Dishonest, Biased",0
S0437,D041,4.3,4.8,4.5,None,None,1
S0437,D031,4.7,5.0,4.8,None,None,1
S0438,D075,3.1,3.1,3.1,"Location, Wi-Fi",Landlord Behavior,0
S0438,D033,4.0,3.3,3.7,None,"Neglecting complaints, Landlord Behavior",1
S0438,D031,3.1,3.9,3.4,Cleanliness,None,0
S0438,D050,3.1,2.6,2.9,"Amenities, Cleanliness",Biased,0
S0439,D019,4.0,4.9,4.4,None,None,1
S0439,D066,2.3,3.0,2.6,Amenities,"Communication difficulties, Dishonest",0
S0439,D048,4.4,3.5,4.0,None,None,1
S0439,D046,3.2,2.9,3.1,Cleanliness,Dishonest,0
S0439,D011,3.6,3.7,3.6,None,None,1
S0439,D014,3.0,3.0,3.0,Cleanliness,Communication difficulties,0
S0439,D036,4.4,5.0,4.6,None,None,1
S0439,D023,4.4,3.7,4.1,None,None,1
S0439,D055,3.4,2.5,3.0,"Security, Cleanliness, Location","Dishonest, Neglecting complaints",0
S0440,D050,5.0,4.6,4.8,None,None,1
S0440,D041,2.4,1.5,2.0,"Amenities, Noise, Security",Biased,0
S0440,D057,3.1,3.5,3.3,"Noise, Amenities",None,0
S0440,D066,2.6,3.2,2.8,"Wi-Fi, Noise, Cleanliness","Communication difficulties, Dishonest",0
S0440,D033,4.1,4.9,4.4,None,None,1
S0440,D002,4.5,4.9,4.7,None,None,1
S0440,D036,4.5,4.2,4.4,None,None,1
S0441,D049,4.7,4.3,4.5,None,None,1
S0441,D028,4.5,5.0,4.7,None,None,1
S0441,D024,2.3,2.0,2.2,"Location, Noise","Neglecting complaints, Dishonest",0
S0442,D022,2.2,2.5,2.3,"Location, Cleanliness",Landlord Behavior,0
S0442,D001,3.8,3.0,3.5,None,Landlord Behavior,1
S0442,D025,5.0,5.0,5.0,None,None,1
S0443,D050,2.9,2.6,2.8,"Location, Amenities, Cleanliness",Biased,0
S0443,D036,3.4,4.1,3.7,"Noise, Cleanliness",None,1
S0444,D037,5.0,4.5,4.8,None,None,1
S0444,D019,3.9,3.1,3.6,None,"Communication difficulties, Dishonest",1
S0444,D023,5.0,5.0,5.0,None,None,1
S0444,D014,4.0,3.2,3.7,None,Dishonest,1
S0444,D057,4.1,4.9,4.4,None,None,1
S0444,D064,3.0,3.5,3.2,Wi-Fi,None,0
S0444,D050,3.3,2.7,3.1,Noise,"Dishonest, Neglecting complaints",0
S0444,D073,2.6,2.0,2.4,"Noise, Security, Amenities",Dishonest,0
S0444,D056,4.0,3.0,3.6,None,Dishonest,1
S0445,D043,2.0,1.9,2.0,Noise,"Neglecting complaints, Communication difficulties",0
S0445,D032,1.0,1.0,1.0,"Cleanliness, Wi-Fi","Neglecting complaints, Biased",0
S0445,D066,2.3,2.7,2.5,Location,"Dishonest, Biased",0
S0445,D058,2.4,2.6,2.5,Amenities,"Dishonest, Neglecting complaints",0
S0445,D064,2.1,2.3,2.2,"Amenities, Wi-Fi","Dishonest, Biased",0
S0445,D062,2.6,2.5,2.6,Wi-Fi,"Neglecting complaints, Dishonest",0
S0446,D021,3.7,4.5,4.0,None,None,1
S0446,D046,3.6,2.8,3.3,None,Landlord Behavior,0
S0447,D016,4.3,4.8,4.5,None,None,1
S0447,D010,3.7,3.9,3.8,None,None,1
S0447,D054,4.4,4.0,4.2,None,None,1
S0447,D075,2.6,3.5,3.0,"Wi-Fi, Cleanliness",None,0
S0447,D047,4.1,3.7,3.9,None,None,1
S0447,D005,3.9,4.3,4.1,None,None,1
S0447,D014,3.9,3.8,3.9,None,None,1
S0447,D022,2.2,2.6,2.4,Security,"Dishonest, Communication difficulties",0
S0447,D032,2.4,3.3,2.8,"Amenities, Wi-Fi","Landlord Behavior, Communication difficulties",0
S0447,D046,5.0,5.0,5.0,None,None,1
S0448,D015,2.3,2.4,2.3,Wi-Fi,Landlord Behavior,0
S0448,D023,4.3,4.4,4.3,None,None,1
S0449,D033,4.5,4.6,4.5,None,None,1
S0450,D061,3.6,2.9,3.3,None,Dishonest,0
S0450,D063,3.8,3.0,3.5,None,Landlord Behavior,1
S0451,D061,3.1,3.1,3.1,Security,"Neglecting complaints, Dishonest",0
S0451,D033,4.3,4.4,4.3,None,None,1
S0451,D011,2.7,3.7,3.1,"Cleanliness, Security",None,0
S0451,D021,3.8,3.0,3.5,None,"Communication difficulties, Landlord Behavior",1
S0451,D032,2.6,3.6,3.0,Security,None,0
S0451,D006,3.0,3.6,3.2,Location,None,0
S0452,D039,2.8,2.8,2.8,"Location, Amenities, Wi-Fi","Neglecting complaints, Communication difficulties",0
S0452,D075,4.9,5.0,4.9,None,None,1
S0452,D011,3.1,2.7,2.9,"Security, Noise",Neglecting complaints,0
S0452,D021,3.7,3.0,3.4,None,"Dishonest, Landlord Behavior",0
S0452,D016,3.5,3.9,3.7,None,None,1
S0452,D036,3.7,3.0,3.4,None,Dishonest,0
S0452,D068,2.9,2.5,2.7,Cleanliness,"Dishonest, Communication difficulties",0
S0453,D049,2.9,3.8,3.3,"Security, Amenities",None,0
S0453,D075,4.0,4.8,4.3,None,None,1
S0453,D040,4.5,5.0,4.7,None,None,1
S0453,D034,4.4,3.6,4.1,None,None,1
S0453,D031,4.4,4.3,4.4,None,None,1
S0453,D005,3.8,3.6,3.7,None,None,1
S0453,D010,3.1,4.1,3.5,"Location, Security",None,1
S0453,D020,3.1,2.4,2.8,"Wi-Fi, Cleanliness, Location",Dishonest,0
S0454,D008,3.7,2.7,3.3,None,Landlord Behavior,0
S0454,D021,3.4,3.1,3.3,Security,Neglecting complaints,0
S0454,D039,2.8,2.9,2.8,"Cleanliness, Wi-Fi",Communication difficulties,0
S0454,D027,2.1,1.8,2.0,"Noise, Wi-Fi",Neglecting complaints,0
S0454,D049,5.0,5.0,5.0,None,None,1
S0454,D016,3.3,3.0,3.2,"Wi-Fi, Amenities, Security",Landlord Behavior,0
S0455,D001,3.7,4.1,3.9,None,None,1
S0455,D020,1.9,1.8,1.9,"Wi-Fi, Security",Neglecting complaints,0
S0455,D033,2.5,1.9,2.3,"Location, Amenities, Wi-Fi",Biased,0
S0455,D034,2.1,2.6,2.3,"Noise, Cleanliness, Amenities",Biased,0
S0456,D001,3.4,3.3,3.4,"Cleanliness, Security",Dishonest,0
S0456,D030,2.3,2.3,2.3,Wi-Fi,Neglecting complaints,0
S0456,D027,1.3,1.6,1.4,"Security, Wi-Fi, Noise",Biased,0
S0456,D022,2.8,3.3,3.0,Location,"Communication difficulties, Landlord Behavior",0
S0457,D010,4.9,4.9,4.9,None,None,1
S0457,D009,5.0,5.0,5.0,None,None,1
S0457,D057,2.3,2.6,2.4,"Location, Wi-Fi",Neglecting complaints,0
S0457,D002,5.0,5.0,5.0,None,None,1
S0457,D056,5.0,4.5,4.8,None,None,1
S0457,D042,2.2,1.5,1.9,"Amenities, Security, Cleanliness","Neglecting complaints, Landlord Behavior",0
S0458,D071,3.7,3.5,3.6,None,None,1
S0458,D072,5.0,5.0,5.0,None,None,1
S0458,D043,4.4,4.0,4.2,None,None,1
S0459,D075,1.6,2.1,1.8,"Security, Wi-Fi",Biased,0
S0459,D014,4.1,4.5,4.3,None,None,1
S0459,D034,4.1,4.2,4.1,None,None,1
S0459,D064,1.9,2.1,2.0,"Location, Cleanliness, Wi-Fi",Communication difficulties,0
S0459,D069,2.1,1.7,1.9,"Location, Security, Wi-Fi","Communication difficulties, Dishonest",0
S0459,D057,4.3,4.6,4.4,None,None,1
S0459,D019,5.0,4.0,4.6,None,None,1
S0459,D070,4.9,4.5,4.7,None,None,1
S0459,D033,3.4,4.1,3.7,Amenities,None,1
S0459,D046,3.6,3.6,3.6,None,None,1
S0460,D062,3.9,3.7,3.8,None,None,1
S0460,D074,5.0,4.6,4.8,None,None,1
S0460,D031,4.5,4.6,4.5,None,None,1
S0460,D049,3.3,2.3,2.9,Location,"Communication difficulties, Biased",0
S0460,D075,3.8,3.5,3.7,None,None,1
S0460,D041,3.9,4.0,3.9,None,None,1
S0460,D043,2.9,2.1,2.6,"Wi-Fi, Location, Noise",Biased,0
S0461,D023,2.8,3.5,3.1,"Security, Noise, Wi-Fi",None,0
S0461,D070,2.9,3.1,3.0,"Cleanliness, Amenities, Noise",Communication difficulties,0
S0461,D018,4.8,3.8,4.4,None,None,1
S0461,D062,3.1,3.4,3.2,"Amenities, Cleanliness, Noise",Landlord Behavior,0
S0461,D069,4.7,5.0,4.8,None,None,1
S0461,D046,4.7,4.0,4.4,None,None,1
S0462,D001,3.3,3.1,3.2,"Location, Cleanliness, Security",Communication difficulties,0
S0462,D020,3.1,2.6,2.9,"Cleanliness, Wi-Fi, Security",Landlord Behavior,0
S0462,D007,4.0,3.6,3.8,None,None,1
S0462,D017,5.0,5.0,5.0,None,None,1
S0462,D034,2.7,3.2,2.9,"Security, Cleanliness","Biased, Dishonest",0
S0462,D039,2.7,3.6,3.1,"Noise, Cleanliness, Wi-Fi",None,0
S0462,D021,3.3,2.7,3.1,"Noise, Amenities, Location",Neglecting complaints,0
S0463,D007,3.3,3.6,3.4,"Noise, Wi-Fi",None,0
S0463,D012,4.5,3.7,4.2,None,None,1
S0463,D033,3.8,3.9,3.8,None,None,1
S0463,D060,4.3,5.0,4.6,None,None,1
S0463,D023,5.0,5.0,5.0,None,None,1
S0463,D038,3.6,3.5,3.6,None,None,1
S0463,D022,4.0,4.5,4.2,None,None,1
S0463,D054,4.8,5.0,4.9,None,None,1
S0463,D016,3.4,3.5,3.4,"Amenities, Wi-Fi",None,0
S0463,D029,4.4,5.0,4.6,None,None,1
S0464,D008,1.7,2.2,1.9,"Noise, Cleanliness, Wi-Fi",Dishonest,0
S0464,D034,3.6,3.2,3.4,None,"Dishonest, Landlord Behavior",0
S0465,D072,4.6,4.9,4.7,None,None,1
S0465,D026,5.0,5.0,5.0,None,None,1
S0465,D033,4.5,5.0,4.7,None,None,1
S0465,D003,1.9,1.5,1.7,Amenities,Dishonest,0
S0465,D048,1.8,2.6,2.1,"Location, Amenities, Security",Communication difficulties,0
S0466,D062,3.3,2.7,3.1,Cleanliness,Communication difficulties,0
S0466,D033,2.2,3.1,2.6,"Security, Noise, Amenities",Communication difficulties,0
S0466,D034,2.0,2.0,2.0,"Noise, Location","Communication difficulties, Neglecting complaints",0
S0467,D005,3.2,3.1,3.2,Cleanliness,Neglecting complaints,0
S0467,D021,3.5,2.5,3.1,None,Dishonest,0
S0467,D004,4.9,5.0,4.9,None,None,1
S0467,D045,2.9,2.2,2.6,"Cleanliness, Security, Wi-Fi","Dishonest, Neglecting complaints",0
S0467,D022,3.0,3.9,3.4,Security,None,0
S0467,D054,5.0,4.5,4.8,None,None,1
S0467,D013,4.3,3.6,4.0,None,None,1
S0467,D020,4.8,4.8,4.8,None,None,1
S0468,D046,3.8,3.9,3.8,None,None,1
S0468,D042,3.5,3.0,3.3,None,"Neglecting complaints, Communication difficulties",0
S0468,D066,2.3,1.9,2.1,"Wi-Fi, Security","Dishonest, Communication difficulties",0
S0468,D071,2.5,3.2,2.8,Amenities,Neglecting complaints,0
S0468,D019,4.7,4.4,4.6,None,None,1
S0468,D069,2.5,1.6,2.1,"Cleanliness, Location",Communication difficulties,0
S0469,D036,3.3,2.8,3.1,"Noise, Security","Dishonest, Communication difficulties",0
S0469,D034,4.5,4.2,4.4,None,None,1
S0469,D044,3.0,2.9,3.0,"Security, Noise, Cleanliness","Landlord Behavior, Communication difficulties",0
S0470,D054,3.6,4.2,3.8,None,None,1
S0470,D001,4.5,3.9,4.3,None,None,1
S0470,D031,4.2,5.0,4.5,None,None,1
S0470,D040,1.9,1.6,1.8,"Location, Security",Dishonest,0
S0470,D004,4.6,4.7,4.6,None,None,1
S0470,D052,2.9,3.6,3.2,Security,None,0
S0470,D013,4.1,4.8,4.4,None,None,1
S0470,D034,2.2,2.4,2.3,Amenities,Neglecting complaints,0
S0471,D051,1.5,2.3,1.8,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0471,D036,3.1,2.7,2.9,"Amenities, Wi-Fi, Noise",Communication difficulties,0
S0471,D049,3.1,3.0,3.1,"Amenities, Noise",Communication difficulties,0
S0471,D072,3.0,3.0,3.0,"Cleanliness, Security, Location","Biased, Neglecting complaints",0
S0471,D042,2.7,2.3,2.5,"Amenities, Cleanliness","Biased, Neglecting complaints",0
S0471,D043,2.4,2.6,2.5,"Location, Cleanliness","Dishonest, Neglecting complaints",0
S0471,D066,3.5,2.8,3.2,None,"Biased, Neglecting complaints",0
S0472,D020,4.8,4.5,4.7,None,None,1
S0472,D061,4.0,4.2,4.1,None,None,1
S0472,D001,5.0,5.0,5.0,None,None,1
S0472,D054,1.8,1.9,1.8,"Noise, Amenities, Wi-Fi",Neglecting complaints,0
S0473,D035,3.9,4.3,4.1,None,None,1
S0473,D026,3.0,2.2,2.7,Location,"Neglecting complaints, Communication difficulties",0
S0473,D049,2.8,2.1,2.5,"Amenities, Noise","Neglecting complaints, Biased",0
S0473,D066,3.1,3.0,3.1,"Noise, Amenities, Security","Neglecting complaints, Dishonest",0
S0474,D046,3.2,3.9,3.5,Wi-Fi,None,1
S0474,D058,2.6,2.5,2.6,"Amenities, Location, Cleanliness",Communication difficulties,0
S0474,D009,3.6,3.0,3.4,None,"Landlord Behavior, Biased",0
S0474,D018,2.5,2.2,2.4,"Location, Noise, Security","Landlord Behavior, Communication difficulties",0
S0474,D051,3.4,2.8,3.2,"Wi-Fi, Location","Neglecting complaints, Landlord Behavior",0
S0474,D042,4.0,4.5,4.2,None,None,1
S0474,D048,2.5,1.9,2.3,"Noise, Amenities, Cleanliness",Neglecting complaints,0
S0475,D036,4.5,5.0,4.7,None,None,1
S0475,D012,4.9,4.1,4.6,None,None,1
S0476,D064,1.5,2.3,1.8,"Security, Wi-Fi",Landlord Behavior,0
S0476,D048,2.1,2.3,2.2,"Noise, Wi-Fi","Biased, Dishonest",0
S0476,D065,2.5,3.1,2.7,Security,"Neglecting complaints, Landlord Behavior",0
S0476,D018,5.0,4.9,5.0,None,None,1
S0476,D049,4.6,5.0,4.8,None,None,1
S0477,D011,3.6,2.9,3.3,None,"Landlord Behavior, Neglecting complaints",0
S0477,D064,1.0,1.0,1.0,"Cleanliness, Security, Wi-Fi",Neglecting complaints,0
S0477,D045,2.5,2.1,2.3,"Noise, Security, Cleanliness",Biased,0
S0477,D003,1.7,1.0,1.4,"Noise, Location, Cleanliness",Landlord Behavior,0
S0477,D037,2.0,1.1,1.6,Noise,Biased,0
S0477,D034,2.1,1.2,1.7,"Security, Location","Dishonest, Biased",0
S0478,D056,2.7,3.5,3.0,Wi-Fi,None,0
S0478,D072,3.0,3.0,3.0,"Amenities, Location, Wi-Fi",Communication difficulties,0
S0478,D021,4.7,4.9,4.8,None,None,1
S0478,D038,5.0,5.0,5.0,None,None,1
S0478,D069,3.4,4.4,3.8,"Cleanliness, Noise, Wi-Fi",None,1
S0478,D070,2.9,2.5,2.7,"Wi-Fi, Cleanliness, Noise","Biased, Dishonest",0
S0478,D003,2.3,2.4,2.3,"Noise, Cleanliness",Biased,0
S0478,D002,2.6,2.4,2.5,"Location, Cleanliness, Wi-Fi",Biased,0
S0478,D018,5.0,4.9,5.0,None,None,1
S0478,D050,3.1,3.2,3.1,"Security, Amenities","Landlord Behavior, Communication difficulties",0
S0479,D056,3.8,3.8,3.8,None,None,1
S0479,D049,3.3,2.8,3.1,Security,"Landlord Behavior, Neglecting complaints",0
S0479,D033,4.4,4.6,4.5,None,None,1
S0479,D019,5.0,5.0,5.0,None,None,1
S0479,D069,2.4,3.2,2.7,"Location, Noise, Wi-Fi","Communication difficulties, Landlord Behavior",0
S0480,D034,2.7,1.8,2.3,"Location, Security, Cleanliness",Biased,0
S0480,D028,5.0,4.0,4.6,None,None,1
S0480,D039,4.0,3.8,3.9,None,None,1
