student_id,dorm_id,dorm_rating,landlord_rating,final_rating,dorm_tags,landlord_tags,relevance_label
S0082,D031,3.6,4.3,4.818044075905384,"Cleanliness, Security",,1
S0082,D050,3.8,4.6,4.96239512329586,"Cleanliness, Security",,1
S0082,D014,3.7,4.5,2.973523638974623,"Location, Wi-Fi",,1
S0082,D049,5.0,5.0,4.408646757276444,"Cleanliness, Security",,1
S0082,D003,2.2,2.6,1.103353450647601,"Cleanliness, Noise, Wi-Fi",Dishonest,0
S0082,D066,2.1,3.1,1.417564923111704,Noise,Neglecting complaints,0
S0082,D015,2.6,3.5,2.2734099031268324,"Noise, Wi-Fi",Landlord Behavior,0
S0082,D027,1.4,3.4,1.5117678002309547,"Noise, Wi-Fi",Communication difficulties,0
S0083,D036,3.4,3.7,2.835751348427326,Amenities,,1
S0083,D015,1.4,2.9,1.4429976124480661,Noise,"Neglecting complaints, Biased",0
S0083,D064,2.6,3.1,1.712201550628315,Noise,"Landlord Behavior, Biased",0
S0084,D048,3.7,4.5,2.6796518224114916,"Location, Amenities, Wi-Fi",,1
S0084,D023,4.5,4.8,4.102501786012612,"Location, Amenities, Wi-Fi",,1
S0084,D032,4.7,3.7,3.750995355028726,"Cleanliness, Security",,1
S0084,D052,3.0,5.0,2.7272297233130542,"Cleanliness, Security",,1
S0084,D070,3.9,4.6,2.8605043146139475,"Location, Amenities, Wi-Fi",,1
S0084,D002,5.0,4.0,3.773261109431366,Wi-Fi,,1
S0084,D014,4.0,4.8,3.470385601192278,"Cleanliness, Security",,1
S0084,D051,3.0,4.2,2.383653502503224,"Noise, Wi-Fi","Biased, Dishonest",0
S0084,D074,2.9,3.1,2.205787110875853,"Cleanliness, Noise, Amenities, Wi-Fi",,0
S0084,D069,3.0,2.6,3.366608366077684,Amenities,,0
S0084,D067,1.9,2.7,3.4552285181015963,"Wi-Fi, Cleanliness",Neglecting complaints,0
S0084,D044,2.2,3.2,1.4743500870585469,Wi-Fi,Biased,0
S0084,D039,1.8,2.9,3.320755999055659,Amenities,Biased,0
S0085,D053,4.2,4.8,5.0,"Cleanliness, Security",,1
S0085,D049,3.5,4.4,2.6847691624379624,"Cleanliness, Security",,1
S0085,D038,3.7,3.4,4.285881988178321,Wi-Fi,,1
S0085,D009,4.4,3.7,3.267518953056649,"Location, Amenities, Wi-Fi",,1
S0085,D046,3.0,3.7,2.653889858321375,"Cleanliness, Noise, Wi-Fi",,1
S0085,D020,4.4,3.4,3.370142986582119,"Location, Amenities, Wi-Fi",,1
S0085,D067,3.9,2.1,4.356195746356539,Location,,1
S0085,D043,2.2,3.5,1.361399893017502,Amenities,Dishonest,0
S0085,D041,1.9,2.5,1.0,"Cleanliness, Noise, Wi-Fi",Dishonest,0
S0085,D024,2.6,3.0,1.6316528824505554,Amenities,Dishonest,0
S0085,D008,2.4,3.3,2.075898676639043,"Noise, Wi-Fi",Landlord Behavior,0
S0085,D072,1.9,3.8,2.0543496545510695,Amenities,"Landlord Behavior, Biased",0
S0086,D049,3.9,3.4,5.0,"Amenities, Security, Cleanliness",,1
S0086,D053,3.9,3.5,2.661243523640001,"Noise, Wi-Fi",,1
S0086,D038,2.7,4.6,2.34171497898628,Security,,1
S0086,D021,3.6,3.6,2.318537911245291,Amenities,Neglecting complaints,1
S0086,D022,2.1,3.7,1.5367227722675487,Amenities,Neglecting complaints,0
S0086,D054,2.8,1.8,3.7344582528560966,Amenities,Biased,0
S0086,D043,1.9,2.8,1.7037860945401213,Amenities,Communication difficulties,0
S0086,D072,1.8,2.9,3.4875206367465053,"Noise, Wi-Fi",Communication difficulties,0
S0087,D069,3.5,5.0,2.7491472426779042,"Cleanliness, Security",,1
S0087,D038,2.8,4.1,2.5338649575416854,"Cleanliness, Noise, Amenities, Wi-Fi",,1
S0087,D046,3.8,3.4,2.499552726006747,Wi-Fi,,1
S0087,D036,2.3,3.5,1.9658379361630276,"Cleanliness, Security",,0
S0087,D007,3.6,4.6,2.542028933517546,Location,,1
S0087,D005,4.1,3.8,3.446576427564496,"Cleanliness, Security",,1
S0087,D011,4.2,4.5,3.2402071561670454,"Cleanliness, Security",,1
S0087,D043,2.8,2.8,3.466503547049515,"Noise, Wi-Fi",Communication difficulties,0
S0087,D053,1.6,1.7,1.0,Noise,"Neglecting complaints, Biased",0
S0087,D008,2.3,3.4,3.4158902834186624,Noise,Dishonest,0
S0087,D030,2.1,2.8,3.1153832618983577,Amenities,"Biased, Dishonest",0
S0087,D064,2.4,2.5,3.434370811045758,"Noise, Wi-Fi",Landlord Behavior,0
S0087,D052,3.0,3.4,4.574834949996879,Noise,"Landlord Behavior, Biased",0
S0088,D031,4.1,3.9,4.73171437214797,"Location, Wi-Fi",,1
S0088,D061,3.3,3.5,4.0242400211181035,Wi-Fi,,1
S0088,D036,4.7,3.8,5.0,"Cleanliness, Security",,1
S0088,D030,2.9,3.9,2.2993804676660687,Amenities,"Landlord Behavior, Biased",0
S0088,D022,1.6,2.9,1.0,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0088,D065,1.7,3.0,1.573385442840158,Noise,Dishonest,0
S0089,D049,3.7,5.0,5.0,Location,,1
S0089,D038,4.3,4.2,3.5271208538481846,"Location, Wi-Fi",,1
S0089,D011,5.0,3.8,3.8632395713483603,Cleanliness,,1
S0089,D027,2.2,3.5,1.5365705848427296,"Noise, Wi-Fi","Biased, Dishonest",0
S0089,D048,2.3,2.9,1.4463153800912667,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0089,D003,1.4,2.8,1.0,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0090,D032,4.0,2.8,2.7105374235538178,"Wi-Fi, Cleanliness",Biased,1
S0090,D036,3.6,3.0,4.30797165638219,Location,,1
S0090,D014,2.8,3.3,2.0945283236695813,"Amenities, Security, Cleanliness",Biased,1
S0090,D011,3.2,4.2,5.0,Noise,Neglecting complaints,1
S0090,D038,3.7,3.2,4.292248956739388,"Cleanliness, Noise, Amenities, Wi-Fi",,1
S0090,D060,3.6,4.2,4.634817238346766,"Location, Security",,1
S0090,D010,3.9,3.3,2.805451791171393,"Noise, Wi-Fi",,1
S0090,D042,2.0,2.5,1.1354059187096786,"Noise, Wi-Fi",Neglecting complaints,0
S0090,D073,2.4,2.7,1.7676772557362548,"Noise, Wi-Fi",Communication difficulties,0
S0090,D044,1.6,2.5,1.0,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0090,D074,2.3,3.2,1.8943144351337367,"Cleanliness, Noise, Wi-Fi",Communication difficulties,0
S0090,D056,1.8,3.7,1.1641842684398054,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0090,D035,1.9,4.0,2.136524936353416,Amenities,"Landlord Behavior, Biased",0
S0091,D046,3.4,4.6,2.7234372976003476,"Location, Amenities, Wi-Fi",,1
S0091,D023,4.1,3.4,2.4130144815617562,"Wi-Fi, Cleanliness",Neglecting complaints,1
S0091,D049,3.1,4.0,2.79125056160177,Cleanliness,,1
S0091,D006,4.9,3.9,3.031673039900745,Amenities,,1
S0091,D074,4.2,3.3,2.8871166395844883,"Location, Wi-Fi",,1
S0091,D032,3.4,4.1,2.2342848915589757,Noise,,1
S0091,D048,2.0,2.4,1.0,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0091,D022,1.9,3.1,1.5784131301264483,Amenities,"Biased, Dishonest",0
S0091,D003,2.9,2.6,2.0916974750828934,Noise,Neglecting complaints,0
S0091,D040,1.8,3.7,1.7562649537749007,"Noise, Wi-Fi",Landlord Behavior,0
S0091,D015,2.1,3.5,2.066982590737325,"Cleanliness, Noise, Wi-Fi",Neglecting complaints,0
S0092,D024,4.0,2.2,2.6361320336566703,Amenities,,1
S0092,D062,4.6,5.0,4.155339559653519,"Location, Wi-Fi",,1
S0092,D020,3.3,4.6,2.897056456258442,"Amenities, Security, Cleanliness",,1
S0092,D052,4.6,4.6,3.3044216237424133,"Cleanliness, Security",,1
S0092,D072,3.7,3.6,3.01861644578366,"Cleanliness, Security",,1
S0092,D014,4.7,5.0,4.189679566827665,Amenities,,1
S0092,D049,4.1,3.4,2.676571050482669,Location,,1
S0092,D028,3.0,3.6,2.542817018031934,Amenities,Neglecting complaints,0
S0092,D051,2.9,4.2,2.8223899618910084,"Noise, Wi-Fi",Biased,0
S0092,D013,3.0,4.4,4.226848578205578,"Location, Security",Neglecting complaints,0
S0092,D018,2.9,2.8,4.283731395876776,Noise,Dishonest,0
S0092,D071,2.0,3.7,4.0014712527761915,Noise,"Neglecting complaints, Biased",0
S0093,D070,4.0,2.8,2.665935437644906,Location,,1
S0093,D057,3.7,3.9,2.624179232672607,Location,,1
S0093,D023,4.1,5.0,3.422724326331962,Amenities,,1
S0093,D039,2.7,4.4,4.557124263482564,Location,Biased,0
S0093,D051,2.4,4.0,1.8573288475372407,"Cleanliness, Noise, Wi-Fi",Landlord Behavior,0
S0093,D044,2.2,3.6,1.6312659849400069,"Location, Wi-Fi",Neglecting complaints,0
S0094,D033,3.7,4.8,4.906101368537309,"Location, Wi-Fi",,1
S0094,D034,4.2,4.1,4.699006420762818,Cleanliness,,1
S0094,D020,4.0,3.3,2.7644332180098914,"Cleanliness, Noise, Wi-Fi",,1
S0094,D015,2.6,3.9,4.510973884690704,"Noise, Wi-Fi","Landlord Behavior, Biased",0
S0094,D066,2.7,2.3,3.609497258518576,"Noise, Wi-Fi",Communication difficulties,0
S0094,D064,1.8,2.9,3.5723910417019082,Amenities,Biased,0
S0095,D014,3.8,2.6,1.8283756570387717,"Location, Security",,1
S0095,D032,3.5,4.3,3.1563837958617236,"Cleanliness, Noise, Amenities, Wi-Fi",,1
S0095,D036,4.5,3.2,5.0,Amenities,Neglecting complaints,1
S0095,D031,3.7,3.2,4.674293573700025,Wi-Fi,,1
S0095,D050,3.3,3.7,4.939955447358278,"Cleanliness, Noise, Wi-Fi",Biased,1
S0095,D026,2.3,3.3,1.2143992660471998,Noise,"Biased, Dishonest",0
S0095,D059,2.8,3.3,1.8133213882758705,"Noise, Wi-Fi",Communication difficulties,0
S0095,D042,1.8,2.1,1.1763852080178057,Noise,Landlord Behavior,0
S0095,D074,2.0,3.9,1.4614441618694007,"Cleanliness, Noise, Wi-Fi",Biased,0
S0096,D073,3.9,3.9,3.292970865788962,Location,,1
S0096,D056,3.2,4.1,2.2793006958283715,"Location, Amenities, Wi-Fi",,1
S0096,D034,4.8,5.0,3.4698038758553036,Amenities,,1
S0096,D012,4.3,4.2,3.3771666052315643,Cleanliness,,1
S0096,D063,4.6,5.0,3.6293647050169193,"Cleanliness, Security",,1
S0096,D033,4.5,4.2,3.4498572679031736,Cleanliness,,1
S0096,D069,2.6,3.0,3.6977650549881282,Security,,0
S0096,D030,3.0,3.7,2.46962911089188,Amenities,Biased,0
S0096,D045,2.7,3.6,1.7978703795496753,Noise,,0
S0096,D039,3.2,3.8,4.876176564166505,"Location, Amenities, Wi-Fi",Biased,0
S0096,D037,2.4,3.6,1.4392491407655388,Noise,"Neglecting complaints, Biased",0
S0097,D036,3.8,3.9,4.514781284874934,Cleanliness,,1
S0097,D038,3.9,3.5,5.0,Cleanliness,,1
S0097,D031,3.1,3.7,4.577431441427122,"Location, Wi-Fi",,1
S0097,D025,3.6,4.5,4.712837400690289,"Noise, Wi-Fi",Biased,1
S0097,D049,3.6,5.0,3.592715387078486,Location,,1
S0097,D034,3.7,4.1,3.092002733115622,Location,,1
S0097,D011,3.6,3.1,4.812208236781526,"Location, Wi-Fi",Neglecting complaints,1
S0097,D051,1.3,4.0,1.2468213251042277,Amenities,Biased,0
S0097,D012,2.6,2.8,1.4589453391021283,Location,Neglecting complaints,0
S0097,D053,2.1,3.7,3.4971523511090963,"Noise, Wi-Fi",Landlord Behavior,0
S0097,D009,3.8,4.1,2.70061184442518,"Noise, Wi-Fi",,0
S0097,D004,1.8,3.9,2.1118784937220765,Cleanliness,Neglecting complaints,0
S0097,D044,2.3,3.4,1.8646786542269864,"Cleanliness, Noise, Wi-Fi",Neglecting complaints,0
S0098,D065,4.0,3.9,5.0,Wi-Fi,,1
S0098,D057,3.4,3.0,3.8860965655413207,Amenities,,1
S0098,D033,3.9,3.7,5.0,"Location, Wi-Fi",,1
S0098,D022,4.1,3.6,4.635031298811919,"Cleanliness, Security",,1
S0098,D014,3.5,3.7,2.4277188871815536,"Location, Amenities, Wi-Fi",,1
S0098,D052,3.8,4.0,4.7851971425753295,Amenities,,1
S0098,D058,2.8,3.0,1.7839564045223528,"Cleanliness, Noise, Wi-Fi",,0
S0098,D039,1.9,2.9,1.6925494473710918,Noise,Landlord Behavior,0
S0098,D051,2.8,4.1,2.8030872000783926,Wi-Fi,,0
S0098,D016,2.7,4.1,1.8504355726196986,Amenities,"Landlord Behavior, Biased",0
S0098,D069,3.1,3.6,2.530369991232817,Noise,Communication difficulties,0
S0099,D021,3.4,4.4,5.0,Cleanliness,,1
S0099,D005,3.5,3.5,4.9993503004722,"Wi-Fi, Cleanliness",,1
S0099,D025,2.4,3.6,3.591431257998911,"Location, Wi-Fi",,0
S0099,D011,3.5,3.0,4.065170741183356,Amenities,Biased,1
S0099,D061,3.7,3.4,4.742859787634666,"Wi-Fi, Cleanliness",Biased,1
S0099,D038,3.9,4.5,5.0,"Location, Wi-Fi",,1
S0099,D036,4.2,4.3,5.0,"Cleanliness, Security",,1
S0099,D059,3.4,3.5,2.437124479934415,Noise,Dishonest,0
S0099,D012,2.4,3.2,1.4248897174732755,"Location, Amenities, Wi-Fi",,0
S0099,D024,1.7,3.4,1.744254146900099,Noise,"Landlord Behavior, Biased",0
S0099,D054,2.9,2.0,1.0625618157959877,"Noise, Wi-Fi",Neglecting complaints,0
S0099,D009,2.0,4.4,1.4956467659640134,"Cleanliness, Noise, Wi-Fi",Biased,0
S0100,D054,4.0,3.8,3.256271042120829,"Cleanliness, Noise, Amenities, Wi-Fi",,1
S0100,D049,3.1,3.0,2.2605768751968935,"Cleanliness, Noise, Wi-Fi",Biased,1
S0100,D075,3.5,3.8,3.0198450024932333,"Location, Amenities, Wi-Fi",Neglecting complaints,1
S0100,D050,2.6,2.7,3.41171759889818,"Location, Wi-Fi",,0
S0100,D019,4.1,3.6,2.584044210584793,Location,,1
S0100,D010,3.0,4.2,2.6016843928347404,"Location, Amenities, Wi-Fi",Biased,1
S0100,D062,4.2,2.6,2.971603032853242,Amenities,,1
S0100,D039,1.8,3.3,3.2422255247789042,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0100,D058,1.5,4.0,1.01861666575872,"Cleanliness, Noise, Wi-Fi",Landlord Behavior,0
S0100,D011,2.1,4.3,4.109683595259202,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0100,D069,3.1,2.5,3.776160946406158,"Cleanliness, Noise, Wi-Fi",Neglecting complaints,0
S0100,D018,1.4,2.5,2.50653851349727,"Cleanliness, Noise, Wi-Fi",Dishonest,0
S0101,D017,3.2,3.7,1.9138232027163051,"Location, Wi-Fi",,1
S0101,D049,3.3,3.9,2.219150990736871,"Location, Wi-Fi",,1
S0101,D023,3.5,4.3,4.6014773024509195,Location,,1
S0101,D063,4.2,4.0,3.5499313042788105,Wi-Fi,,1
S0101,D020,4.1,4.0,3.503374442622442,Cleanliness,,1
S0101,D004,4.5,4.2,5.0,"Location, Amenities, Wi-Fi",,1
S0101,D042,3.5,4.0,4.780768583614422,Cleanliness,,1
S0101,D027,2.2,4.2,4.428763421205492,Noise,"Neglecting complaints, Biased",0
S0101,D037,3.0,3.3,4.116743428005985,Amenities,Biased,0
S0101,D030,2.7,3.2,4.2429454824561965,"Noise, Wi-Fi",Communication difficulties,0
S0101,D071,2.4,4.1,2.1341133801401924,Amenities,"Biased, Dishonest",0
S0101,D064,2.5,3.7,4.188583545767825,"Cleanliness, Noise, Wi-Fi",Biased,0
S0101,D003,1.7,2.7,3.331872737286501,"Cleanliness, Noise, Wi-Fi",Dishonest,0
S0102,D018,4.4,2.7,3.0460362940966617,Location,Biased,1
S0102,D061,3.6,3.8,2.818783941024188,"Amenities, Security, Cleanliness",,1
S0102,D010,3.0,4.4,2.422697843461976,"Cleanliness, Security",Biased,1
S0102,D007,3.1,3.9,2.8493033918156336,Cleanliness,,1
S0102,D063,4.2,3.6,3.0984598122370435,"Amenities, Security, Cleanliness",Neglecting complaints,1
S0102,D038,4.1,4.3,3.1452005337188074,Location,,1
S0102,D031,3.3,3.7,1.9637755069553613,"Location, Amenities, Wi-Fi",,1
S0102,D005,3.2,3.2,2.2254664373775594,"Amenities, Security, Cleanliness",Biased,1
S0102,D024,2.1,2.6,1.0,"Cleanliness, Noise, Wi-Fi",Biased,0
S0102,D058,3.0,2.4,1.827932714933382,"Cleanliness, Noise, Wi-Fi","Biased, Dishonest",0
S0102,D052,1.8,2.9,3.536390722619709,"Cleanliness, Noise, Wi-Fi","Biased, Dishonest",0
S0102,D015,2.7,2.2,3.5954148016201084,"Noise, Wi-Fi",Neglecting complaints,0
S0102,D008,2.2,3.0,3.9065954415023985,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0102,D064,2.4,3.4,3.71094255235011,"Cleanliness, Noise, Wi-Fi",Biased,0
S0103,D005,3.9,5.0,3.235695580178521,Wi-Fi,,1
S0103,D011,4.4,3.7,2.989981319381173,Cleanliness,,1
S0103,D049,4.0,4.7,3.362617058199527,"Cleanliness, Security",,1
S0103,D074,4.2,4.1,3.5156879563125187,"Location, Wi-Fi",,1
S0103,D046,4.0,4.0,3.4064405930876642,"Cleanliness, Security",,1
S0103,D060,4.1,5.0,3.943328449400367,Cleanliness,,1
S0103,D022,1.7,2.8,3.513534264245215,"Cleanliness, Noise, Wi-Fi","Biased, Dishonest",0
S0103,D041,1.9,2.9,3.0364749122386945,Amenities,Communication difficulties,0
S0103,D008,1.5,3.5,3.011506749281768,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0103,D003,1.7,3.4,3.6160354004260653,"Noise, Wi-Fi",Neglecting complaints,0
S0104,D010,3.3,3.7,2.639983886912608,Cleanliness,,1
S0104,D025,4.0,4.6,5.0,"Cleanliness, Noise, Amenities, Wi-Fi",Neglecting complaints,1
S0104,D046,2.8,4.3,2.7374889347025437,Wi-Fi,Biased,1
S0104,D023,3.3,2.4,1.4802542785380308,"Wi-Fi, Cleanliness",,0
S0104,D020,2.9,3.0,1.5884185999827625,Amenities,Landlord Behavior,0
S0104,D026,2.2,2.6,1.0,"Noise, Wi-Fi",Dishonest,0
S0104,D035,3.1,4.1,2.593226251427995,Amenities,"Landlord Behavior, Biased",0
S0104,D073,2.8,2.7,1.497638786292827,Amenities,Communication difficulties,0
S0105,D033,2.9,4.0,2.6961238446102196,Location,,1
S0105,D031,3.5,4.2,4.28861900259178,Location,,1
S0105,D036,4.5,4.4,4.979972932578028,Wi-Fi,,1
S0105,D034,3.4,3.7,2.4333982625954396,Noise,Neglecting complaints,1
S0105,D047,3.1,3.5,4.2153949052479405,"Cleanliness, Security",,1
S0105,D038,3.0,3.6,4.25801534890852,"Noise, Wi-Fi",Biased,1
S0105,D067,3.4,4.2,4.227463140417219,Security,Biased,1
S0105,D021,3.8,3.7,4.682686619657425,Wi-Fi,Biased,1
S0105,D053,3.2,3.7,4.618068161200861,Noise,,1
S0105,D024,1.4,2.1,1.0,Amenities,Biased,0
S0105,D064,1.9,3.3,1.2277807936877778,Amenities,Landlord Behavior,0
S0105,D058,2.0,2.7,1.546981035603165,"Noise, Wi-Fi","Biased, Dishonest",0
S0105,D054,1.8,1.9,1.0,"Cleanliness, Noise, Wi-Fi",Communication difficulties,0
S0105,D027,2.6,3.0,1.6715687595465476,"Cleanliness, Noise, Wi-Fi","Biased, Dishonest",0
S0105,D022,2.2,3.0,1.809236900570094,Amenities,Dishonest,0
S0106,D063,4.2,3.4,3.143279524146167,"Location, Amenities, Wi-Fi",,1
S0106,D042,4.1,3.2,4.868030464569538,"Location, Amenities, Wi-Fi",,1
S0106,D004,3.6,3.2,4.7699395932124435,"Location, Wi-Fi",,1
S0106,D056,2.9,3.9,2.384372217970845,Location,,1
S0106,D035,3.9,4.7,3.4616995708724074,Location,,1
S0106,D034,3.9,3.6,5.0,"Cleanliness, Security",,1
S0106,D039,2.8,3.5,1.9107317082491653,Amenities,"Biased, Dishonest",0
S0106,D064,1.7,3.7,3.4480854872830764,Noise,Landlord Behavior,0
S0106,D003,3.0,2.9,3.947900195279302,Amenities,Landlord Behavior,0
S0106,D041,1.7,1.4,2.2842564679363964,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0106,D057,2.3,3.2,3.786802630064844,"Cleanliness, Noise, Wi-Fi","Landlord Behavior, Biased",0
S0107,D044,4.5,3.6,3.281257489457111,Security,,1
S0107,D010,3.9,3.7,2.324354823325651,Cleanliness,,1
S0107,D020,3.6,3.8,2.699816484738112,"Location, Wi-Fi",,1
S0107,D067,3.7,5.0,3.2341143938103865,"Amenities, Security, Cleanliness",,1
S0107,D012,5.0,4.0,3.5341482125893275,"Location, Security",,1
S0107,D009,4.6,3.1,2.5832439968812535,"Location, Amenities, Wi-Fi",,1
S0107,D031,3.4,5.0,2.7391819001402498,Wi-Fi,,1
S0107,D030,2.6,3.3,3.831130069797841,"Cleanliness, Noise, Wi-Fi",Biased,0
S0107,D015,1.4,2.3,2.978699265972796,Amenities,"Biased, Dishonest",0
S0107,D048,1.7,2.9,3.2662354987807616,"Noise, Wi-Fi","Biased, Dishonest",0
S0107,D040,2.0,3.8,3.7123670487012492,Noise,Biased,0
S0107,D043,1.8,2.6,2.8123157727843506,"Noise, Wi-Fi",Neglecting complaints,0
S0107,D072,2.8,4.1,2.356063736545109,Noise,"Neglecting complaints, Biased",0
S0108,D062,3.6,4.8,3.3341814129774257,"Location, Wi-Fi",,1
S0108,D052,3.6,3.9,2.3051578501483454,"Cleanliness, Security",,1
S0108,D034,3.3,3.6,2.584593186503653,Amenities,,1
S0108,D032,4.2,4.0,2.667735985466628,"Cleanliness, Security",,1
S0108,D024,3.5,4.5,2.8669447099052885,Wi-Fi,,1
S0108,D058,3.3,4.2,2.5284556213238396,"Noise, Wi-Fi",Neglecting complaints,0
S0108,D053,2.2,2.3,3.282940444489328,Noise,"Neglecting complaints, Biased",0
S0108,D069,2.0,3.9,3.389380616966701,Noise,Dishonest,0
S0108,D039,2.3,3.0,3.455821219007941,Noise,"Landlord Behavior, Biased",0
S0109,D048,4.0,4.3,4.719146112277624,"Location, Wi-Fi",,1
S0109,D062,3.2,4.3,2.5170459558166183,Amenities,,1
S0109,D072,3.8,4.7,3.213125804799561,Cleanliness,,1
S0109,D052,4.3,4.3,5.0,Amenities,,1
S0109,D023,4.8,5.0,5.0,"Cleanliness, Security",,1
S0109,D040,4.4,4.4,5.0,"Location, Wi-Fi",,1
S0109,D002,3.9,5.0,3.433667769036232,Wi-Fi,,1
S0109,D039,3.4,2.7,1.6934146167816189,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0109,D016,2.3,4.1,1.8095781849875883,Noise,Neglecting complaints,0
S0109,D069,2.0,3.7,1.7610763752070815,"Amenities, Security, Cleanliness",,0
S0109,D071,2.5,4.9,2.4427278302456896,"Noise, Wi-Fi",,0
S0109,D013,2.4,3.3,2.1757869888229013,Noise,,0
S0109,D007,3.4,2.4,1.515424103623887,"Location, Amenities, Wi-Fi",,0
S0110,D048,4.7,4.4,3.413592695305081,Location,,1
S0110,D032,4.2,4.8,3.654595931536578,Cleanliness,,1
S0110,D066,4.7,3.2,3.014191605784755,"Cleanliness, Security",,1
S0110,D065,3.4,4.0,3.030517633931006,Location,,1
S0110,D014,4.4,3.6,2.6141633311924166,"Cleanliness, Security",,1
S0110,D052,3.5,3.7,2.905215012116634,Cleanliness,,1
S0110,D057,4.4,3.8,3.011969681944786,Cleanliness,,1
S0110,D051,2.3,2.8,1.7545455374610697,Noise,Neglecting complaints,0
S0110,D007,3.0,3.0,4.217561382648536,Amenities,Biased,0
S0110,D068,2.6,3.5,4.236821367240281,Cleanliness,,0
S0110,D059,2.8,2.3,1.4265802710885676,"Cleanliness, Security",,0
S0110,D039,2.8,3.8,4.314499460255193,"Noise, Wi-Fi","Neglecting complaints, Biased",0
S0110,D020,2.3,4.0,1.5875309060479883,"Location, Wi-Fi",,0
S0111,D036,4.3,4.2,3.6813732890102417,Location,,1
S0111,D025,3.8,3.9,3.0090852342198047,Wi-Fi,,1
S0111,D038,3.4,4.3,3.0117125203691537,Cleanliness,,1
S0111,D046,3.7,4.0,5.0,Amenities,,1
S0111,D011,5.0,3.2,3.3906102203331265,"Cleanliness, Noise, Wi-Fi",Neglecting complaints,1
S0111,D029,2.9,3.8,2.0273873007596013,Noise,Neglecting complaints,1
S0111,D024,3.6,2.8,4.464725163881004,Security,,0
S0111,D003,2.4,2.1,1.567918762522622,"Noise, Wi-Fi","Biased, Dishonest",0
S0111,D059,1.6,3.3,3.0189976802115512,Security,,0
S0111,D015,2.3,2.8,1.718715436446966,Amenities,Dishonest,0
S0111,D017,3.6,3.6,2.688872721740621,"Cleanliness, Security",Biased,0
S0112,D073,3.8,4.4,3.305674934349473,Cleanliness,,1
S0112,D042,4.4,3.7,4.639651482746848,Location,,1
S0112,D033,4.3,3.7,5.0,Cleanliness,,1
S0112,D034,4.2,5.0,5.0,"Cleanliness, Security",,1
S0112,D039,3.1,2.7,2.098429612968432,"Cleanliness, Noise, Wi-Fi","Neglecting complaints, Biased",0
S0112,D071,2.4,2.8,1.7214931205745272,Amenities,Neglecting complaints,0
S0112,D003,2.1,3.7,3.247091812774371,"Noise, Wi-Fi","Biased, Dishonest",0
S0112,D058,3.2,2.3,1.6597493116696258,"Noise, Wi-Fi",Landlord Behavior,0
S0113,D004,3.6,4.2,2.514560104251371,"Cleanliness, Security",,1
S0113,D010,3.6,3.3,4.126608300360003,Location,,1
S0113,D009,3.2,3.9,4.13966634936715,"Cleanliness, Noise, Amenities, Wi-Fi",Neglecting complaints,1
S0113,D012,4.1,4.2,5.0,Location,,1
S0113,D059,4.7,3.0,5.0,Location,,1
S0113,D056,3.5,4.4,4.404860557627717,"Location, Wi-Fi",Neglecting complaints,1
S0113,D014,4.1,4.2,5.0,"Cleanliness, Noise, Amenities, Wi-Fi",,1
S0113,D073,3.2,4.0,4.328917722843766,Amenities,,1
S0113,D066,1.8,3.3,1.531274844529154,"Noise, Wi-Fi","Landlord Behavior, Biased",0
S0113,D030,2.6,3.8,1.8102685817031199,"Cleanliness, Noise, Wi-Fi","Landlord Behavior, Biased",0
S0113,D027,2.3,2.6,1.1090648073273894,Noise,Landlord Behavior,0
S0113,D015,2.5,2.3,1.5196433731601693,Noise,"Landlord Behavior, Biased",0
S0113,D048,2.2,2.0,1.0,Noise,Biased,0
S0113,D058,2.4,3.1,3.5864627179520725,Noise,"Landlord Behavior, Biased",0
S0114,D031,3.6,2.2,4.31183603523011,Location,,1
S0114,D049,4.0,3.8,2.936122735435741,Noise,,1
S0114,D010,4.8,3.5,2.882467673477916,"Location, Wi-Fi",,1
S0114,D051,4.0,4.3,2.7122387563498216,Amenities,,1
S0114,D007,2.7,3.3,3.527416807871084,"Location, Amenities, Wi-Fi",,0
S0114,D053,4.6,3.7,5.0,Cleanliness,,1
S0114,D030,2.7,3.3,1.6144651584795842,"Cleanliness, Noise, Wi-Fi",Neglecting complaints,0
S0114,D052,3.3,3.5,2.088689285687333,"Noise, Wi-Fi",Biased,0
S0114,D015,2.0,4.6,2.3390886603144776,"Cleanliness, Noise, Wi-Fi",Communication difficulties,0
S0114,D043,1.6,2.4,1.0,Amenities,Landlord Behavior,0
S0114,D072,1.7,2.4,1.0,Noise,"Landlord Behavior, Biased",0
S0115,D023,2.9,4.2,4.209150334454151,Wi-Fi,Neglecting complaints,1
